tanggal,judul,link
2021-08-07,"[SALAH] “Vaksin Corona Tidak Terbukti Aman dan Efektif, Coronavirus Sama seperti Flu Biasa, Ini adalah Pandemi Palsu”",https://covid19.go.id/p/hoax-buster/salah-vaksin-corona-tidak-terbukti-aman-dan-efektif-coronavirus-sama-seperti-flu-biasa-ini-adalah-pandemi-palsu
2021-08-07,"[SALAH] Semua Pasien Positif Covid-19 di New South Wales, Australia Sudah Divaksinasi",https://covid19.go.id/p/hoax-buster/salah-semua-pasien-positif-covid-19-di-new-south-wales-australia-sudah-divaksinasi
2021-08-05,[SALAH] Link Pengecekan Penerima Bansos dengan NIK E-KTP,https://covid19.go.id/p/hoax-buster/salah-link-pengecekan-penerima-bansos-dengan-nik-e-ktp
2021-08-05,[SALAH] Dukun Meninggal karena Covid-19 Setelah Menghirup Napas Pasien Covid-19,https://covid19.go.id/p/hoax-buster/salah-dukun-meninggal-karena-covid-19-setelah-menghirup-napas-pasien-covid-19
2021-08-04,[SALAH] Jadwal Vaksinasi Massal di Royal Plaza Surabaya Tanggal 2-6 Agustus 2021,https://covid19.go.id/p/hoax-buster/salah-jadwal-vaksinasi-massal-di-royal-plaza-surabaya-tanggal-2-6-agustus-2021
2021-08-04,[SALAH] SMS Bantuan BPJS Kesehatan Sebesar Rp78 Juta,https://covid19.go.id/p/hoax-buster/salah-sms-bantuan-bpjs-kesehatan-sebesar-rp78-juta
2021-08-01,[SALAH] Foto Jadwal Perilisan Varian Covid-19,https://covid19.go.id/p/hoax-buster/salah-foto-jadwal-perilisan-varian-covid-19
2021-07-31,[SALAH] Pernyataan Moh Indro Cahyono “TERBONGKAR SUDAH!!! FAKTA COVID 19”,https://covid19.go.id/p/hoax-buster/salah-pernyataan-moh-indro-cahyono-terbongkar-sudah-fakta-covid-19
2021-07-31,"[SALAH] “Tanggal pembuatan vaksin adalah 2018, setahun sebelum Covid-19 melanda”",https://covid19.go.id/p/hoax-buster/salah-tanggal-pembuatan-vaksin-adalah-2018-setahun-sebelum-covid-19-melanda
2021-07-30,Awas Hoaks: Bisnis Swab Palsu di Dalam Bus,https://covid19.go.id/p/hoax-buster/awas-hoaks-bisnis-swab-palsu-di-dalam-bus
2021-07-30,[SALAH] Bantuan PPKM Rp1 Juta Bagi Pemilik Sertifikat Vaksinasi,https://covid19.go.id/p/hoax-buster/salah-bantuan-ppkm-rp1-juta-bagi-pemilik-sertifikat-vaksinasi
2021-07-29,[SALAH] Daun Sungkai dapat Menangkal Covid-19,https://covid19.go.id/p/hoax-buster/salah-daun-sungkai-dapat-menangkal-covid-19
2021-07-29,[SALAH] BNPB Membuka Donasi Kaos Oblong bagi Tenaga Medis dan Relawan Satgas Covid 19,https://covid19.go.id/p/hoax-buster/salah-bnpb-membuka-donasi-kaos-oblong-bagi-tenaga-medis-dan-relawan-satgas-covid-19
2021-07-29,[SALAH] Video Kericuhan Terminal kota Lampung,https://covid19.go.id/p/hoax-buster/salah-video-kericuhan-terminal-kota-lampung
2021-07-29,[SALAH] Data Pendonor Plasma Darah Konvalesen Area Jogja,https://covid19.go.id/p/hoax-buster/salah-data-pendonor-plasma-darah-konvalesen-area-jogja
2021-07-29,[SALAH] “KITA BUKAN BODOH TAPI DIBODOHKAN KITA TIDAK MISKIN TAPI DIMISKIN OLEH SEBUAH SISTEM #PPKMLevel4Diperpanjang”,https://covid19.go.id/p/hoax-buster/salah-kita-bukan-bodoh-tapi-dibodohkan-kita-tidak-miskin-tapi-dimiskin-oleh-sebuah-sistem-ppkmlevel4diperpanjang
2021-07-28,[SALAH] Orang yang Pernah Terinfeksi Covid-19 Memiliki Imunitas Lebih Baik Ketimbang yang Divaksin,https://covid19.go.id/p/hoax-buster/salah-orang-yang-pernah-terinfeksi-covid-19-memiliki-imunitas-lebih-baik-ketimbang-yang-divaksin
2021-07-28,[SALAH] Air Keran Positif Covid-19,https://covid19.go.id/p/hoax-buster/salah-air-keran-positif-covid-19
2021-07-27,[SALAH] Vaksin dengan Pfizer Dapat Menularkan Virus ke Orang yang Belum Divaksin,https://covid19.go.id/p/hoax-buster/salah-vaksin-dengan-pfizer-dapat-menularkan-virus-ke-orang-yang-belum-divaksin
2021-07-26,[SALAH] Vaksin Mengandung Racun Berbahaya,https://covid19.go.id/p/hoax-buster/salah-vaksin-mengandung-racun-berbahaya
2021-07-25,[SALAH] CNN Indonesia Menawarkan Hadiah agar Warga Bersedia Divaksin,https://covid19.go.id/p/hoax-buster/salah-cnn-indonesia-menawarkan-hadiah-agar-warga-bersedia-divaksin
2021-07-25,[SALAH] Foto Beberapa Jenazah Covid-19 di Bekasi,https://covid19.go.id/p/hoax-buster/salah-foto-beberapa-jenazah-covid-19-di-bekasi
2021-07-25,[SALAH] Mata Jenazah Covid-19 diambil tanpa Sepengetahuan Keluarga,https://covid19.go.id/p/hoax-buster/salah-mata-jenazah-covid-19-diambil-tanpa-sepengetahuan-keluarga
2021-07-25,[SALAH] Video “PESTA MIRAS TKA CINA DI MASA PANDEMI”,https://covid19.go.id/p/hoax-buster/salah-video-pesta-miras-tka-cina-di-masa-pandemi
2021-07-24,[SALAH] Video “pengurusan Covid di Indon”,https://covid19.go.id/p/hoax-buster/salah-video-pengurusan-covid-di-indon
2021-07-24,[SALAH] Video Penangkapan Setelah Shalat Idul Adha di Bekasi,https://covid19.go.id/p/hoax-buster/salah-video-penangkapan-setelah-shalat-idul-adha-di-bekasi
2021-07-24,Awas Hoaks: Tabung Selam Dapat Digunakan sebagai Pengganti Tabung Oksigen Medis,https://covid19.go.id/p/hoax-buster/awas-hoaks-tabung-selam-dapat-digunakan-sebagai-pengganti-tabung-oksigen-medis
2021-07-23,[SALAH] Foto Suasana Demo Anti-Vaksin di Prancis,https://covid19.go.id/p/hoax-buster/salah-foto-suasana-demo-anti-vaksin-di-prancis
2021-07-23,[SALAH] Bantuan Subsidi Pulsa 250 ribu dan Kuota 75GB oleh Kemendikbud RI dengan Batas Akhir Agustus 2021,https://covid19.go.id/p/hoax-buster/salah-bantuan-subsidi-pulsa-250-ribu-dan-kuota-75gb-oleh-kemendikbud-ri-dengan-batas-akhir-agustus-2021
2021-07-23,[SALAH] Video “Raja Thailand dan istrinya bersholawat agar Corona hilang dari dunia dan negeri ini. Subhanallah Amin”,https://covid19.go.id/p/hoax-buster/salah-video-raja-thailand-dan-istrinya-bersholawat-agar-corona-hilang-dari-dunia-dan-negeri-ini-subhanallah-amin
2021-07-23,"[SALAH] Ketentuan Baru, Mau Buat KTP Harus Punya Sertifikat Vaksin",https://covid19.go.id/p/hoax-buster/salah-ketentuan-baru-mau-buat-ktp-harus-punya-sertifikat-vaksin
2021-07-23,[SALAH] Video Pasar Jagasatru Cirebon Ricuh,https://covid19.go.id/p/hoax-buster/salah-video-pasar-jagasatru-cirebon-ricuh
2021-07-22,[SALAH] Mata Pengemudi ditusuk hingga Buta oleh Petugas di Pos PPKM Padang,https://covid19.go.id/p/hoax-buster/salah-mata-pengemudi-ditusuk-hingga-buta-oleh-petugas-di-pos-ppkm-padang
2021-07-22,[SALAH] “AKHIRNYA!! DUNIA SETUJUI VAKSIN NUSANTARA”,https://covid19.go.id/p/hoax-buster/salah-akhirnya-dunia-setujui-vaksin-nusantara
2021-07-22,[SALAH] Campuran Lemon dan Soda Kue Dapat Membunuh Virus Corona,https://covid19.go.id/p/hoax-buster/salah-campuran-lemon-dan-soda-kue-dapat-membunuh-virus-corona
2021-07-22,[SALAH] “Pemerintah Resmi Izinkan Sholat Idul Adha 1442H Berjamaah”,https://covid19.go.id/p/hoax-buster/salah-pemerintah-resmi-izinkan-sholat-idul-adha-1442h-berjamaah
2021-07-21,[SALAH] Minuman Penambah Imun untuk Cegah Penularan Virus COVID-19,https://covid19.go.id/p/hoax-buster/salah-minuman-penambah-imun-untuk-cegah-penularan-virus-covid-19
2021-07-21,"[SALAH] Video Kondisi Gibran “BERITA TERBARU HARI INI~ISTANA BANJIR TANGIS,VIRUS MENGGROGOTI TUBUHNYA HINGGA BEGINI~VIRAL NEWS JKW”",https://covid19.go.id/p/hoax-buster/salah-video-kondisi-gibran-berita-terbaru-hari-iniistana-banjir-tangisvirus-menggrogoti-tubuhnya-hingga-beginiviral-news-jkw
2021-07-21,Awas Hoaks: 5 Orang Serumah Meninggal Bersama Setelah Divaksin,https://covid19.go.id/p/hoax-buster/awas-hoaks-5-orang-serumah-meninggal-bersama-setelah-divaksin
2021-07-20,"[SALAH] Singapura Negara Pertama yang Lakukan Otopsi Jenazah Covid-19, Sumber Kemenkes Singapura",https://covid19.go.id/p/hoax-buster/salah-singapura-negara-pertama-yang-lakukan-otopsi-jenazah-covid-19-sumber-kemenkes-singapura
2021-07-20,[SALAH] Pernyataan “Semua orang yang divaksinasi akan mati dalam 2 tahun” oleh Luc Montagnier,https://covid19.go.id/p/hoax-buster/salah-pernyataan-semua-orang-yang-divaksinasi-akan-mati-dalam-2-tahun-oleh-luc-montagnier
2021-07-20,[SALAH] Imbauan Lepas Masker Mulai Rabu 21 Juli 2021 oleh Bupati Jember,https://covid19.go.id/p/hoax-buster/salah-imbauan-lepas-masker-mulai-rabu-21-juli-2021-oleh-bupati-jember
2021-07-19,[SALAH] “Semangkin Gawat Indonesia sekarang ini! Banyaknya Rumah Sakit Penerima Vaksin Palsu!”,https://covid19.go.id/p/hoax-buster/salah-semangkin-gawat-indonesia-sekarang-ini-banyaknya-rumah-sakit-penerima-vaksin-palsu
2021-07-19,[SALAH] Nilai CT Pada Tes PCR Menentukan Kesembuhan Pasien Covid-19,https://covid19.go.id/p/hoax-buster/salah-nilai-ct-pada-tes-pcr-menentukan-kesembuhan-pasien-covid-19
2021-07-19,[SALAH] Banyaknya Varian Covid-19 Muncul Setelah Vaksinasi Dilakukan,https://covid19.go.id/p/hoax-buster/salah-banyaknya-varian-covid-19-muncul-setelah-vaksinasi-dilakukan
2021-07-19,[SALAH] Labu Kuning Kukus Dapat Sembuhkan Covid-19,https://covid19.go.id/p/hoax-buster/salah-labu-kuning-kukus-dapat-sembuhkan-covid-19
2021-07-19,[SALAH] Chemtrails Penyebar Virus Penyakit Muncul di Langit Pantura,https://covid19.go.id/p/hoax-buster/salah-chemtrails-penyebar-virus-penyakit-muncul-di-langit-pantura
2021-07-19,Awas Hoaks: Seorang Pria Tewas karena Makan Durian setelah Divaksin,https://covid19.go.id/p/hoax-buster/awas-hoaks-seorang-pria-tewas-karena-makan-durian-setelah-divaksin
2021-07-18,[SALAH] Foto Ajakan untuk Stop Upload Berita Covid-19 oleh Pemerintah Kabupaten Gresik,https://covid19.go.id/p/hoax-buster/salah-foto-ajakan-untuk-stop-upload-berita-covid-19-oleh-pemerintah-kabupaten-gresik
2021-07-18,[SALAH] Tabung Selam Dapat Digunakan sebagai Pengganti Tabung Oksigen Medis,https://covid19.go.id/p/hoax-buster/salah-tabung-selam-dapat-digunakan-sebagai-pengganti-tabung-oksigen-medis
2021-07-18,"[SALAH] Video “Di Probolinggo, 16 Juli 2021 Meninggal bersama 5 orang serumah setelah di vaksin”",https://covid19.go.id/p/hoax-buster/salah-video-di-probolinggo-16-juli-2021-meninggal-bersama-5-orang-serumah-setelah-di-vaksin
2021-07-17,[SALAH] Video “Potensi Bahaya Vaksin COVID-19”,https://covid19.go.id/p/hoax-buster/salah-video-potensi-bahaya-vaksin-covid-19
2021-07-17,[SALAH] “baru perjalanan AS ke Indonesia sudah susut 1 juta”,https://covid19.go.id/p/hoax-buster/salah-baru-perjalanan-ke-indonesia-sudah-susut-1-juta
2021-07-17,[SALAH] Air Keran Dapat Positif Covid-19 Setelah Ditest Menggunakan Device Rapid Test Antigen,https://covid19.go.id/p/hoax-buster/salah-air-keran-dapat-positif-covid-19-setelah-ditest-menggunakan-device-rapid-test-antigen
2021-07-17,[SALAH] Daun Teh Pinus Putih hentikan bahaya Vaksin Covid-19,https://covid19.go.id/p/hoax-buster/salah-daun-teh-pinus-putih-hentikan-bahaya-vaksin-covid-19
2021-07-17,"Awas Hoaks: Racikan Air Kelapa Muda, Jeruk Nipis, Garam, dan Madu dapat Membunuh Virus COVID-19",https://covid19.go.id/p/hoax-buster/awas-hoaks-racikan-air-kelapa-muda-jeruk-nipis-garam-dan-madu-dapat-membunuh-virus-covid-19
2021-07-16,[SALAH] “Tidak ada mesjid yang akan ditutup di Turki dari ancaman virus corona”,https://covid19.go.id/p/hoax-buster/salah-tidak-ada-mesjid-yang-akan-ditutup-di-turki-dari-ancaman-virus-corona
2021-07-16,[SALAH] Video Rombongan WNA di Bandara Soekarno-Hatta,https://covid19.go.id/p/hoax-buster/salah-video-rombongan-wna-di-bandara-soekarno-hatta
2021-07-16,Awas Hoaks: Penyebab Kematian Pasien Covid-19 Bukan karena Virus Corona,https://covid19.go.id/p/hoax-buster/awas-hoaks-penyebab-kematian-pasien-covid-19-bukan-karena-virus-corona
2021-07-15,[SALAH] Foto Akting Plandemi Kantong Mayat Palsu di India,https://covid19.go.id/p/hoax-buster/salah-foto-akting-plandemi-kantong-mayat-palsu-di-india
2021-07-15,[SALAH] Berkumur dengan Air Garam dan Meminum Air Hangat Dapat Membunuh Virus Corona di Dalam Perut,https://covid19.go.id/p/hoax-buster/salah-berkumur-dengan-air-garam-dan-meminum-air-hangat-dapat-membunuh-virus-corona-di-dalam-perut
2021-07-15,[SALAH] Video “Mereka menguburkan Peti Mati yg kosong untuk menakut2i rakyat”,https://covid19.go.id/p/hoax-buster/salah-video-mereka-menguburkan-peti-mati-yg-kosong-untuk-menakut2i-rakyat
2021-07-14,"[SALAH] Cuci Hidung dengan NaCl 0,9% dapat Menghilangkan Virus dan Bakteri di Lubang Hidung",https://covid19.go.id/p/hoax-buster/salah-cuci-hidung-dengan-nacl-09-dapat-menghilangkan-virus-dan-bakteri-di-lubang-hidung
2021-07-14,[SALAH] Detektor Radiasi Elektromagnetik dapat Mendeteksi Radiasi dari Vaksin Covid-19,https://covid19.go.id/p/hoax-buster/salah-detektor-radiasi-elektromagnetik-dapat-mendeteksi-radiasi-dari-vaksin-covid-19
2021-07-14,Awas Hoaks: SPBU Tutup Sementara dari 12 sampai 17 Juli 2021,https://covid19.go.id/p/hoax-buster/awas-hoaks-spbu-tutup-sementara-dari-12-sampai-17-juli-2021
2021-07-13,"[SALAH] Video “Mesjid ditutup sementara, KATEDRAL BUKA UNTUK IBADAH MINGGU. rezim kurang ajar”",https://covid19.go.id/p/hoax-buster/salah-video-mesjid-ditutup-sementara-katedral-buka-untuk-ibadah-minggu-rezim-kurang-ajar
2021-07-13,[SALAH] Video Akting Plandemi Jenazah Pasien Covid-19 dapat Bergerak,https://covid19.go.id/p/hoax-buster/salah-video-akting-plandemi-jenazah-pasien-covid-19-dapat-bergerak
2021-07-12,[SALAH] Relawan Siaga Meluncurkan Program Pengisian Oksigen Gratis,https://covid19.go.id/p/hoax-buster/salah-relawan-siaga-meluncurkan-program-pengisian-oksigen-gratis
2021-07-12,"[SALAH] Racikan Air Kelapa Muda, Jeruk Nipis, Garam, dan Madu dapat Membunuh Virus Covid-19",https://covid19.go.id/p/hoax-buster/salah-racikan-air-kelapa-muda-jeruk-nipis-garam-dan-madu-dapat-membunuh-virus-covid-19
2021-07-12,[SALAH] Seorang Pria Tewas karena Makan Durian setelah Divaksin,https://covid19.go.id/p/hoax-buster/salah-seorang-pria-tewas-karena-makan-durian-setelah-divaksin
2021-07-12,[SALAH] FDA Amerika Sebut Invermectin Dapat Digunakan Untuk Sembuhkan Covid-19,https://covid19.go.id/p/hoax-buster/salah-fda-amerika-sebut-invermectin-dapat-digunakan-untuk-sembuhkan-covid-19
2021-07-11,[SALAH] SPBU Tutup Sementara dari 12 sampai 17 Juli 2021,https://covid19.go.id/p/hoax-buster/salah-spbu-tutup-sementara-dari-12-sampai-17-juli-2021
2021-07-10,[SALAH] Air Rebusan Bawang Putih Dapat Menyembuhkan Covid,https://covid19.go.id/p/hoax-buster/salah-air-rebusan-bawang-putih-dapat-menyembuhkan-covid
2021-07-09,[SALAH] “Gubernur Sumut Instruksikan Seluruh Masjid Buka Pintu Untuk Orang Ibadah”,https://covid19.go.id/p/hoax-buster/salah-gubernur-sumut-instruksikan-seluruh-masjid-buka-pintu-untuk-orang-ibadah
2021-07-09,[SALAH] “Varian baru Covid-19 tidak lain dari infeksi protein spike dari vaksin”,https://covid19.go.id/p/hoax-buster/salah-varian-baru-covid-19-tidak-lain-dari-infeksi-protein-spike-dari-vaksin
2021-07-09,"[SALAH] “Khusus D.K.I Mulai tanggal 7-30 juli, mohon seluruh warga JAKARTA tidak keluar rumah di malam hari”",https://covid19.go.id/p/hoax-buster/salah-khusus-dki-mulai-tanggal-7-30-juli-mohon-seluruh-warga-jakarta-tidak-keluar-rumah-di-malam-hari
2021-07-09,[SALAH] Suara Adzan Di Masjid Dapat Mengecilkan Virus Corona,https://covid19.go.id/p/hoax-buster/salah-suara-adzan-di-masjid-dapat-mengecilkan-virus-corona
2021-07-09,"[SALAH] Campuran Air Panas dan Lemon, Rahasia Vietnam Tak Alami Kasus Kematian Akibat Covid-19",https://covid19.go.id/p/hoax-buster/salah-campuran-air-panas-dan-lemon-rahasia-vietnam-tak-alami-kasus-kematian-akibat-covid-19
2021-07-09,[SALAH] Pasar Kadangan Ricuh,https://covid19.go.id/p/hoax-buster/salah-pasar-kadangan-ricuh
2021-07-09,[SALAH] Link untuk pengecekan penerima bantuan PPKM Rp300.000,https://covid19.go.id/p/hoax-buster/salah-link-untuk-pengecekan-penerima-bantuan-ppkm-rp300000
2021-07-08,[SALAH] Video “Kita ditipu 1 pun tak ada pake masker!!”,https://covid19.go.id/p/hoax-buster/salah-video-kita-ditipu-1-pun-tak-ada-pake-masker
2021-07-07,[SALAH] Video “3 ambulance yang sengaja muter-muter kosong di ngemplak sukoharjo ugal2an nabrak mobil masyarakat”,https://covid19.go.id/p/hoax-buster/salah-video-3-ambulance-yang-sengaja-muter-muter-kosong-di-ngemplak-sukoharjo-ugal2an-nabrak-mobil-masyarakat
2021-07-05,"[SALAH] Virus Corona Sangat Ganas Dan Menakutkan, Tapi Anehnya yang Mati Semua Di Rumah Sakit",https://covid19.go.id/p/hoax-buster/salah-virus-corona-sangat-ganas-dan-menakutkan-tapi-anehnya-yang-mati-semua-di-rumah-sakit
2021-07-04,[SALAH] Foto “PERBANYAK PERGI KE MESJID” PPKM Darurat Pemkab Sukabumi,https://covid19.go.id/p/hoax-buster/salah-foto-perbanyak-pergi-ke-mesjid-ppkm-darurat-pemkab-sukabumi
2021-07-04,[SALAH] Per 1 Juli 2021 Mengurus SIM dan SKCK Membutuhkan Sertifikat Vaksin Covid,https://covid19.go.id/p/hoax-buster/salah-1-juli-2021-mengurus-sim-dan-skck-membutuhkan-sertifikat-vaksin-covid
2021-07-04,[SALAH] Ketersediaan Ventilator Cukup Memadai dan Obat Ivermectin Sudah Akan Diproduksi Massal,https://covid19.go.id/p/hoax-buster/salah-ketersediaan-ventilator-cukup-memadai-dan-obat-ivermectin-sudah-akan-diproduksi-massal
2021-07-04,[SALAH] Foto Mike Tyson Mengenakan Baju Bertuliskan “TRUST IN GOD NOT IN VACCINE”,https://covid19.go.id/p/hoax-buster/salah-foto-mike-tyson-mengenakan-baju-bertuliskan-trust-god-not-vaccine
2021-07-04,[SALAH] Gambar “praktis .. bisa dicoba .. pengganti tabung oksigen”,https://covid19.go.id/p/hoax-buster/salah-gambar-praktis-bisa-dicoba-pengganti-tabung-oksigen
2021-07-04,"[SALAH] Gambar Artikel Kompas.com Berjudul “SOLO BATASI KEGIATAN SAMPE JAM 8 MALAM KECUALI SEMANGGI , TERSERAH!!”",https://covid19.go.id/p/hoax-buster/salah-gambar-artikel-kompascom-berjudul-solo-batasi-kegiatan-sampe-jam-8-malam-kecuali-semanggi-terserah
2021-07-03,[SALAH] Video “Membuat oksigen dengan aerator akuarium”,https://covid19.go.id/p/hoax-buster/salah-video-membuat-oksigen-dengan-aerator-akuarium
2021-07-02,[SALAH] Foto “Orang India membuang ribuan berhala ke jalan karena ketidakmampuan mereka melindungi masyarakat dari virus Corona”,https://covid19.go.id/p/hoax-buster/salah-foto-orang-india-membuang-ribuan-berhala-ke-jalan-karena-ketidakmampuan-mereka-melindungi-masyarakat-dari-virus-corona
2021-07-02,[SALAH] “sekarang angkut mayat gak lg pake Ambulance”,https://covid19.go.id/p/hoax-buster/salah-sekarang-angkut-mayat-gak-lg-pake-ambulance
2021-07-02,[SALAH] Foto Daftar Obat Dari RS Yang Bisa Digunakan Sendiri oleh Pasien Covid-19,https://covid19.go.id/p/hoax-buster/salah-foto-daftar-obat-dari-rs-yang-bisa-digunakan-sendiri-oleh-pasien-covid-19
2021-07-02,"[SALAH] Perusahaan Biofarmasi Moderna, Inc Mengembangkan Vaksin Covid-19 Sebelum Munculnya Pandemi",https://covid19.go.id/p/hoax-buster/salah-perusahaan-biofarmasi-moderna-inc-mengembangkan-vaksin-covid-19-sebelum-munculnya-pandemi
2021-07-01,[SALAH] Terdapat Sanksi Bagi yang Berkendara Malam di Jakarta,https://covid19.go.id/p/hoax-buster/salah-terdapat-sanksi-bagi-yang-berkendara-malam-di-jakarta
2021-07-01,[SALAH] Video “Dibilang Corona Setelah Peti Dibuka Ternyata Matanya Diambil Tanpa Sepengetahuan Keluarga”,https://covid19.go.id/p/hoax-buster/salah-video-dibilang-corona-setelah-peti-dibuka-ternyata-matanya-diambil-tanpa-sepengetahuan-keluarga
2021-07-01,[SALAH] Gambar “Seruan Siaga 1 Majelis Ulama Indonesia”,https://covid19.go.id/p/hoax-buster/salah-gambar-seruan-siaga-1-majelis-ulama-indonesia
2021-06-30,[SALAH] Pesan Berantai BFL (Blood For Life) Indonesia untuk Kebutuhan Donor Darah,https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-bfl-blood-life-indonesia-untuk-kebutuhan-donor-darah
2021-06-30,[SALAH] Sinar X dalam TV Tabung Dapat Membunuh Virus dalam 8 Jam,https://covid19.go.id/p/hoax-buster/salah-sinar-x-dalam-tv-tabung-dapat-membunuh-virus-dalam-8-jam
2021-06-29,[SALAH] “ke masjid tidak perlu memakai masker dan menjaga jarak”,https://covid19.go.id/p/hoax-buster/salah-ke-masjid-tidak-perlu-memakai-masker-dan-menjaga-jarak
2021-06-29,[SALAH] Video “Sri Mulyani suntik vaksin utk pencitraan tp kamera gak bisa boong di jarum suntik ga ada isi vaksin nya”,https://covid19.go.id/p/hoax-buster/salah-video-sri-mulyani-suntik-vaksin-utk-pencitraan-tp-kamera-gak-bisa-boong-di-jarum-suntik-ga-ada-isi-vaksin-nya
2021-06-28,[SALAH] Bantuan Pulsa Rp200 ribu dan Kuota 125GB dari Pemerintah,https://covid19.go.id/p/hoax-buster/salah-bantuan-pulsa-rp200-ribu-dan-kuota-125gb-dari-pemerintah
2021-06-27,[SALAH] Meminum Minuman Panas dan Menghirup Uap Panas Dapat Membunuh Virus Corona,https://covid19.go.id/p/hoax-buster/salah-meminum-minuman-panas-dan-menghirup-uap-panas-dapat-membunuh-virus-corona
2021-06-27,[SALAH] Anies Baswedan Hanya Mengurusi Asbak dan Tidak Mengurusi Covid di Jakarta,https://covid19.go.id/p/hoax-buster/salah-anies-baswedan-hanya-mengurusi-asbak-dan-tidak-mengurusi-covid-di-jakarta
2021-06-26,[SALAH] Covid-19 Tidak Mematikan,https://covid19.go.id/p/hoax-buster/salah-covid-19-tidak-mematikan
2021-06-26,[SALAH] Razia Masker Di Seluruh Indonesia Dengan Denda 250 Ribu,https://covid19.go.id/p/hoax-buster/salah-razia-masker-di-seluruh-indonesia-dengan-denda-250-ribu
2021-06-25,[SALAH] Rajin Wudhu Aman dari Virus,https://covid19.go.id/p/hoax-buster/salah-rajin-wudhu-aman-dari-virus
2021-06-25,Awas Hoaks: Bersihkan Hidung dengan Cairan Infus untuk Hasil Swab Tes Negatif,https://covid19.go.id/p/hoax-buster/awas-hoaks-bersihkan-hidung-dengan-cairan-infus-untuk-hasil-swab-tes-negatif
